"","LHS","RHS","support","confidence","coverage","lift","count"
"1857","{channel,linus,tip}","{tech}",0.000301904319554111,0.847826086956522,0.000356092274345874,24.1078965249931,39
"1858","{channel,linus,tech}","{tip}",0.000301904319554111,0.696428571428571,0.000433503638334107,160.651147959184,39
"1859","{guy,tech,tip}","{linus}",0.0002322340919647,0.810810810810811,0.000286422046756464,12.5935482193748,30
"1860","{guy,linus,tip}","{tech}",0.0002322340919647,0.967741935483871,0.000239975228363524,27.5176982667415,30
"1861","{guy,linus,tech}","{tip}",0.0002322340919647,0.566037735849057,0.000410280229137637,130.572776280323,30
"1862","{look,tech,tip}","{linus}",0.000193528409970584,0.833333333333333,0.0002322340919647,12.9433690032464,25
"1863","{linus,look,tip}","{tech}",0.000193528409970584,0.961538461538462,0.000201269546369407,27.3413027650316,25
"1864","{linus,look,tech}","{tip}",0.000193528409970584,0.657894736842105,0.000294163183155287,151.762218045113,25
"1867","{tech,tip,video}","{linus}",0.00018578727357176,0.827586206896552,0.000224492955565877,12.8541043894309,24
"1868","{linus,tip,video}","{tech}",0.00018578727357176,0.888888888888889,0.00020901068276823,25.275515445007,24
"1869","{like,tech,tip}","{linus}",0.000356092274345874,0.821428571428571,0.000433503638334107,12.7584637317714,46
"1870","{like,linus,tip}","{tech}",0.000356092274345874,0.901960784313726,0.000394797956339991,25.6472142015512,46
"1871","{like,linus,tech}","{tip}",0.000356092274345874,0.511111111111111,0.000696702275894101,117.902380952381,46
"1883","{linus,quick,say}","{bit}",0.00020901068276823,0.9,0.0002322340919647,73.6768060836502,27
"1884","{bit,linus,say}","{quick}",0.00020901068276823,0.84375,0.000247716364762347,134.5625,27
"1885","{linus,movie,star}","{war}",0.000224492955565877,1,0.000224492955565877,158.115055079559,29
"1886","{linus,movie,war}","{star}",0.000224492955565877,1,0.000224492955565877,150.034843205575,29
"1929","{linus,new,star}","{war}",0.000170305000774114,0.956521739130435,0.000178046137172937,151.240487467405,22
"1930","{linus,new,war}","{star}",0.000170305000774114,1,0.000170305000774114,150.034843205575,22
"1986","{ad,see,video}","{linus}",0.000201269546369407,0.666666666666667,0.000301904319554111,10.3546952025971,26
"1987","{ad,linus,watch}","{video}",0.000216751819167054,0.549019607843137,0.000394797956339991,11.5659414450712,28
"1988","{ad,get,video}","{linus}",0.000634773184703514,0.525641025641026,0.00120761727821644,8.16427890974001,82
"1989","{get,linus,video}","{ad}",0.000634773184703514,0.607407407407407,0.00104505341384115,40.7821667821668,82
"2216","{love,news,riley}","{tech}",0.000239975228363524,0.861111111111111,0.000278680910357641,24.4856555873505,31
"2217","{love,riley,tech}","{news}",0.000239975228363524,0.720930232558139,0.000332868865149404,22.6537989398834,31
"2226","{good,news,riley}","{tech}",0.00018578727357176,0.631578947368421,0.000294163183155287,17.9589188688207,24
"2227","{good,riley,tech}","{news}",0.00018578727357176,0.521739130434783,0.000356092274345874,16.3946146605607,24
"2228","{like,news,riley}","{tech}",0.000201269546369407,0.619047619047619,0.000325127728750581,17.602591113487,26
"2229","{like,riley,tech}","{news}",0.000201269546369407,0.702702702702703,0.000286422046756464,22.0810350608453,26
"2232","{guy,linus,look}","{like}",0.000224492955565877,0.725,0.000309645455952934,8.05916014112383,29
"2236","{linus,look,tech}","{like}",0.000193528409970584,0.657894736842105,0.000294163183155287,7.31321246925937,25
"2397","{ad,linus,pulseway,video}","{get}",0.000301904319554111,0.52,0.000580585229911751,12.7609422492401,39
"2398","{ad,get,pulseway,video}","{linus}",0.000301904319554111,0.906976744186046,0.000332868865149404,14.0872016128356,39
"2399","{get,linus,pulseway,video}","{ad}",0.000301904319554111,0.886363636363636,0.000340610001548227,59.5116707616708,39
