"","LHS","RHS","support","confidence","coverage","lift","count"
"39","{bauer,der}","{mean}",0.000348351137947051,0.6,0.000580585229911751,35.4727688787185,45
"40","{bauer,mean}","{der}",0.000348351137947051,0.833333333333333,0.000418021365536461,1025.2380952381,45
"41","{der,mean}","{bauer}",0.000348351137947051,0.978260869565217,0.000356092274345874,1452.54872563718,45
"42","{bauer,builder}","{mean}",0.00020901068276823,0.72972972972973,0.000286422046756464,43.1425567443874,27
"43","{bauer,mean}","{builder}",0.00020901068276823,0.5,0.000418021365536461,817.594936708861,27
"44","{builder,mean}","{bauer}",0.00020901068276823,0.710526315789474,0.000294163183155287,1055.00907441016,27
"45","{bauer,german}","{mean}",0.000193528409970584,0.675675675675676,0.000286422046756464,39.9468118003587,25
"46","{german,mean}","{bauer}",0.000193528409970584,0.595238095238095,0.000325127728750581,883.825944170772,25
"47","{ad,pulse}","{way}",0.000301904319554111,0.886363636363636,0.000340610001548227,47.0227739406384,39
"48","{pulse,way}","{ad}",0.000301904319554111,0.735849056603774,0.000410280229137637,49.4059153493116,39
"49","{ad,way}","{pulse}",0.000301904319554111,0.6,0.000503173865923518,1107.25714285714,39
"50","{ad,pulse}","{linus}",0.000286422046756464,0.840909090909091,0.000340610001548227,13.061035994185,37
"51","{linus,pulse}","{ad}",0.000286422046756464,0.74,0.000387056819941167,49.6846153846154,37
"52","{pulse,way}","{linus}",0.000301904319554111,0.735849056603774,0.000410280229137637,11.429239044376,39
"53","{linus,pulse}","{way}",0.000301904319554111,0.78,0.000387056819941167,41.3800410677618,39
"54","{get,pulse}","{linus}",0.000170305000774114,0.88,0.000193528409970584,13.6681976674282,22
"55","{reference,valley}","{silicon}",0.00020901068276823,0.964285714285714,0.000216751819167054,741.466836734694,27
"56","{reference,silicon}","{valley}",0.00020901068276823,0.964285714285714,0.000216751819167054,1384.07142857143,27
"57","{flight,simulator}","{microsoft}",0.000201269546369407,0.52,0.000387056819941167,74.1430463576159,26
"58","{microsoft,simulator}","{flight}",0.000201269546369407,1,0.000201269546369407,1123.30434782609,26
"59","{flight,microsoft}","{simulator}",0.000201269546369407,0.838709677419355,0.000239975228363524,1425.5857385399,26
"60","{club,shave}","{dollar}",0.00020901068276823,0.931034482758621,0.000224492955565877,217.488308287086,27
"61","{club,dollar}","{shave}",0.00020901068276823,0.964285714285714,0.000216751819167054,448.080678314491,27
"62","{dollar,shave}","{club}",0.00020901068276823,0.964285714285714,0.000216751819167054,1311.22556390977,27
"63","{farmer,german}","{der}",0.000178046137172937,0.696969696969697,0.00025545750116117,857.471861471862,23
"64","{der,german}","{farmer}",0.000178046137172937,0.696969696969697,0.00025545750116117,909.439853076217,23
"65","{der,farmer}","{mean}",0.00025545750116117,0.578947368421053,0.000441244774732931,34.2281103215705,33
"66","{farmer,mean}","{der}",0.00025545750116117,0.622641509433962,0.000410280229137637,766.026954177898,33
"67","{der,mean}","{farmer}",0.00025545750116117,0.717391304347826,0.000356092274345874,936.086956521739,33
"68","{builder,farmer}","{mean}",0.000170305000774114,0.758620689655172,0.000224492955565877,44.85062731792,22
"69","{builder,mean}","{farmer}",0.000170305000774114,0.578947368421053,0.000294163183155287,755.438596491228,22
"70","{builder,der}","{mean}",0.000193528409970584,0.757575757575758,0.00025545750116117,44.7888495943416,25
"71","{der,mean}","{builder}",0.000193528409970584,0.543478260869565,0.000356092274345874,888.690148596588,25
"72","{builder,mean}","{der}",0.000193528409970584,0.657894736842105,0.000294163183155287,809.398496240602,25
"73","{dead,moore}","{law}",0.000239975228363524,1,0.000239975228363524,448.541666666667,31
"74","{law,moore}","{dead}",0.000239975228363524,0.738095238095238,0.000325127728750581,207.276397515528,31
"75","{dead,law}","{moore}",0.000239975228363524,0.911764705882353,0.000263198637559994,2355.63529411765,31
"76","{tencent,tiktok}","{own}",0.000193528409970584,0.961538461538462,0.000201269546369407,399.394014345783,25
"77","{own,tencent}","{tiktok}",0.000193528409970584,0.510204081632653,0.000379315683542344,175.287668258793,25
"78","{own,tiktok}","{tencent}",0.000193528409970584,0.806451612903226,0.000239975228363524,890.4052936311,25
"79","{amd,su}","{lisa}",0.000170305000774114,0.956521739130435,0.000178046137172937,1144.10628019324,22
"80","{amd,lisa}","{su}",0.000170305000774114,0.758620689655172,0.000224492955565877,1065.2023988006,22
"81","{10th,gen}","{intel}",0.0002322340919647,0.731707317073171,0.000317386592351757,20.5571881730127,30
"82","{10th,intel}","{gen}",0.0002322340919647,0.882352941176471,0.000263198637559994,160.764954783042,30
"83","{discrete,gpu}","{intel}",0.000170305000774114,0.785714285714286,0.000216751819167054,22.0745044429255,22
"84","{discrete,intel}","{gpu}",0.000170305000774114,0.666666666666667,0.000255457501161171,33.627489262007,22
"85","{ban,tik}","{tok}",0.00025545750116117,0.942857142857143,0.000270939773958817,922.714285714286,33
"86","{ban,tok}","{tik}",0.00025545750116117,0.891891891891892,0.000286422046756464,936.704021094265,33
"87","{cook,tim}","{apple}",0.000193528409970584,0.806451612903226,0.000239975228363524,35.7998004655803,25
"88","{apple,cook}","{tim}",0.000193528409970584,0.892857142857143,0.000216751819167054,915.391156462585,25
"89","{autopilot,car}","{tesla}",0.000170305000774114,0.709677419354839,0.000239975228363524,211.235320350825,22
"90","{edison,electric}","{company}",0.00020901068276823,0.710526315789474,0.000294163183155287,46.0772035510463,27
"91","{company,electric}","{edison}",0.00020901068276823,0.794117647058823,0.000263198637559994,614.276153575202,27
"92","{edison,name}","{company}",0.000340610001548227,0.897959183673469,0.000379315683542344,58.2321121219572,44
"93","{company,edison}","{name}",0.000340610001548227,0.511627906976744,0.000665737730298808,152.637628229228,44
"94","{company,name}","{edison}",0.000340610001548227,0.619718309859155,0.000549620684316458,479.372522560513,44
"95","{cat,filter}","{linus}",0.000201269546369407,0.590909090909091,0.000340610001548227,9.17802529321106,26
"96","{filter,linus}","{cat}",0.000201269546369407,0.866666666666667,0.0002322340919647,458.83606557377,26
"97","{linus,oof}","{big}",0.000170305000774114,0.846153846153846,0.000201269546369407,66.9768099547511,22
"98","{bait,title}","{click}",0.000193528409970584,0.961538461538462,0.000201269546369407,166.72689726381,25
"99","{click,title}","{bait}",0.000193528409970584,0.531914893617021,0.000363833410744697,541.045401239739,25
"100","{amd,vii}","{radeon}",0.000201269546369407,0.928571428571429,0.000216751819167054,385.700505282499,26
"101","{mr,news}","{tech}",0.000170305000774114,0.916666666666667,0.00018578727357176,26.0653753026634,22
"102","{mr,tech}","{news}",0.000170305000774114,0.758620689655172,0.000224492955565877,23.8381466041487,22
"103","{beard,shave}","{linus}",0.000301904319554111,0.629032258064516,0.000479950456727047,9.77015595728919,39
"104","{amd,scheme}","{name}",0.000170305000774114,0.846153846153846,0.000201269546369407,252.439154379108,22
"105","{anthony,british}","{accent}",0.000201269546369407,0.553191489361702,0.000363833410744697,168.939188169609,26
"106","{accent,anthony}","{british}",0.000201269546369407,0.634146341463415,0.000317386592351757,403.541992070167,26
"107","{assistant,phone}","{google}",0.000193528409970584,0.806451612903226,0.000239975228363524,52.6946987126144,25
"108","{assistant,say}","{google}",0.00018578727357176,0.923076923076923,0.000201269546369407,60.315162834131,24
"109","{spoiler,star}","{war}",0.000270939773958817,0.945945945945946,0.000286422046756464,149.568295345529,35
"110","{spoiler,war}","{star}",0.000270939773958817,0.972222222222222,0.000278680910357641,145.867208672087,35
"111","{rt,trace}","{ray}",0.000170305000774114,0.916666666666667,0.00018578727357176,199.016806722689,22
"112","{ray,rt}","{trace}",0.000170305000774114,1,0.000170305000774114,237.463235294118,22
"113","{120fps,4k}","{8k}",0.00020901068276823,0.675,0.000309645455952934,170.973529411765,27
"114","{pulseway,see}","{ad}",0.0002322340919647,0.731707317073171,0.000317386592351757,49.1278332741747,30
"115","{pulseway,watch}","{ad}",0.000224492955565877,0.878787878787879,0.00025545750116117,59.003024003024,29
"116","{lol,pulseway}","{ad}",0.000178046137172937,0.821428571428571,0.000216751819167054,55.1518414018414,23
"117","{pulseway,video}","{ad}",0.000650255457501161,0.823529411764706,0.000789595912679981,55.2928947046594,84
"118","{ad,pulseway}","{linus}",0.00150952159777055,0.84051724137931,0.00179594364452702,13.0549497705157,195
"119","{linus,pulseway}","{ad}",0.00150952159777055,0.786290322580645,0.00191980182690819,52.7926111595466,195
"120","{get,pulseway}","{ad}",0.000859266140269392,0.847328244274809,0.00101408886824586,56.8907809747504,111
"121","{pulseway,see}","{linus}",0.000278680910357641,0.878048780487805,0.000317386592351757,13.6378912424449,36
"122","{pulseway,watch}","{linus}",0.0002322340919647,0.909090909090909,0.00025545750116117,14.1200389126324,30
"123","{lol,pulseway}","{linus}",0.000178046137172937,0.821428571428571,0.000216751819167054,12.7584637317714,23
"124","{pulseway,video}","{linus}",0.000696702275894101,0.882352941176471,0.000789595912679982,13.7047436504961,90
"125","{get,pulseway}","{linus}",0.000890230685864685,0.877862595419847,0.00101408886824586,13.634999408,115
"126","{jedi,star}","{war}",0.000178046137172937,1,0.000178046137172937,158.115055079559,23
"127","{jedi,war}","{star}",0.000178046137172937,0.884615384615385,0.000201269546369407,132.723130528009,23
"128","{am4,support}","{amd}",0.000193528409970584,0.694444444444444,0.000278680910357641,17.7009339647461,25
"129","{am4,amd}","{support}",0.000193528409970584,0.543478260869565,0.000356092274345874,63.2491186839013,25
"130","{integrate,intel}","{graphic}",0.000216751819167054,0.651162790697674,0.000332868865149404,75.5091645442779,28
"131","{like,writer}","{new}",0.000224492955565877,0.743589743589744,0.000301904319554111,20.2865729835107,29
"132","{discord,game}","{steam}",0.000170305000774114,0.6875,0.000247716364762347,117.32001321004,22
"133","{like,mustache}","{look}",0.0002322340919647,0.681818181818182,0.000340610001548227,21.0761600208836,30
"134","{120,8k}","{fps}",0.0002322340919647,0.75,0.000309645455952934,216.261160714286,30
"135","{120,fps}","{8k}",0.0002322340919647,0.6,0.000387056819941167,151.976470588235,30
"136","{disney,star}","{war}",0.000317386592351757,1,0.000317386592351757,158.115055079559,41
"137","{disney,war}","{star}",0.000317386592351757,0.953488372093023,0.000332868865149404,143.056478405316,41
"138","{pack,shader}","{minecraft}",0.000193528409970584,0.625,0.000309645455952934,157.076848249027,25
"139","{minecraft,pack}","{shader}",0.000193528409970584,0.641025641025641,0.000301904319554111,396.209054103791,25
"140","{shader,trace}","{minecraft}",0.000201269546369407,0.722222222222222,0.000278680910357641,181.51102464332,26
"141","{ray,shader}","{minecraft}",0.000170305000774114,0.709677419354839,0.000239975228363524,178.358227689218,22
"142","{minecraft,shader}","{rtx}",0.000410280229137637,0.552083333333333,0.000743149094287041,37.1835896767466,53
"143","{rtx,shader}","{minecraft}",0.000410280229137637,0.630952380952381,0.000650255457501161,158.572818232351,53
"144","{look,shader}","{minecraft}",0.000201269546369407,0.634146341463415,0.000317386592351757,159.375533833159,26
"145","{shader,trace}","{ray}",0.000224492955565877,0.805555555555556,0.00027868091035764,174.893557422969,29
"146","{ray,shader}","{trace}",0.000224492955565877,0.935483870967742,0.000239975228363524,222.143026565465,29
"147","{look,shader}","{rtx}",0.000170305000774114,0.536585365853659,0.000317386592351757,36.139779750248,22
"148","{star,universe}","{war}",0.000201269546369407,0.8125,0.000247716364762347,128.468482252142,26
"149","{universe,war}","{star}",0.000201269546369407,0.962962962962963,0.00020901068276823,144.477997160924,26
"150","{collect,google}","{datum}",0.000263198637559994,0.871794871794872,0.000301904319554111,154.90847529362,34
"151","{cost,leg}","{arm}",0.000178046137172937,1,0.000178046137172937,117.116953762466,23
"152","{arm,cost}","{leg}",0.000178046137172937,0.71875,0.000247716364762347,767.339876033058,23
"153","{amd,i5}","{intel}",0.00018578727357176,0.774193548387097,0.000239975228363524,21.7508313572521,24
"154","{mobo,new}","{amd}",0.000170305000774114,0.523809523809524,0.000325127728750581,13.3515616191228,22
"155","{dlss,trace}","{ray}",0.0002322340919647,1,0.0002322340919647,217.109243697479,30
"156","{dlss,ray}","{trace}",0.0002322340919647,0.967741935483871,0.000239975228363524,229.803130929791,30
"157","{rant,star}","{war}",0.000627032048304691,0.975903614457831,0.000642514321102338,154.305053752341,81
"158","{rant,war}","{star}",0.000627032048304691,1,0.000627032048304691,150.034843205575,81
"159","{intel,socket}","{amd}",0.00020901068276823,0.5625,0.000371574547143521,14.3377565114444,27
"160","{engine,google}","{search}",0.00018578727357176,0.96,0.000193528409970584,546.311894273128,24
"161","{apple,engine}","{search}",0.000170305000774114,0.88,0.000193528409970584,500.7859030837,22
"162","{apple,search}","{engine}",0.000170305000774114,0.628571428571429,0.000270939773958817,634.366071428571,22
"163","{come,halo}","{pc}",0.000170305000774114,0.666666666666667,0.000255457501161171,39.2704058367533,22
"164","{60fps,8k}","{4k}",0.000170305000774114,0.6875,0.000247716364762347,174.825295275591,22
"165","{60fps,game}","{4k}",0.00018578727357176,0.585365853658537,0.000317386592351757,148.853466487421,24
"166","{intel,kick}","{amd}",0.000216751819167054,0.717948717948718,0.000301904319554111,18.3000424989375,28
"167","{amd,kick}","{intel}",0.000216751819167054,0.636363636363636,0.000340610001548227,17.8785242595595,28
"168","{green,rgb}","{blue}",0.00020901068276823,0.9,0.0002322340919647,310.032,27
"169","{blue,rgb}","{green}",0.00020901068276823,0.9,0.0002322340919647,459.533596837945,27
"170","{green,rgb}","{red}",0.0002322340919647,1,0.0002322340919647,261.497975708502,30
"171","{red,rgb}","{green}",0.0002322340919647,0.9375,0.000247716364762347,478.680830039526,30
"172","{blue,rgb}","{red}",0.00020901068276823,0.9,0.0002322340919647,235.348178137652,27
"173","{red,rgb}","{blue}",0.00020901068276823,0.84375,0.000247716364762347,290.655,27
"174","{intel,rgb}","{amd}",0.00018578727357176,0.705882352941177,0.000263198637559994,17.9924787594596,24
"175","{amd,rgb}","{intel}",0.00018578727357176,0.923076923076923,0.000201269546369407,25.933683541339,24
"176","{master,race}","{pc}",0.000464468183929401,0.731707317073171,0.000634773184703514,43.101664942778,60
"177","{pc,race}","{master}",0.000464468183929401,0.983606557377049,0.000472209320328224,675.863271712592,60
"178","{master,pc}","{race}",0.000464468183929401,0.909090909090909,0.000510915002322341,707.447973713034,60
"179","{console,playstation}","{xbox}",0.000193528409970584,0.78125,0.000247716364762347,75.5969101123596,25
"180","{repair,video}","{apple}",0.000170305000774114,0.5,0.000340610001548227,22.1958762886598,22
"181","{2019,reboot}","{rog}",0.000239975228363524,0.837837837837838,0.000286422046756464,335.083256631244,31
"182","{2019,rog}","{reboot}",0.000239975228363524,0.885714285714286,0.000270939773958817,401.461654135338,31
"183","{reboot,rog}","{rig}",0.000959900913454095,0.607843137254902,0.00157919182535996,212.794516180456,124
"184","{reboot,rig}","{rog}",0.000959900913454095,0.704545454545455,0.00136244000619291,281.774556712637,124
"185","{rig,rog}","{reboot}",0.000959900913454095,0.885714285714286,0.00108375909583527,401.461654135338,124
"186","{girl,reboot}","{rog}",0.000487691593125871,0.875,0.000557361820715281,349.945820433437,63
"187","{girl,rog}","{reboot}",0.000487691593125871,0.732558139534884,0.000665737730298808,332.041615667075,63
"188","{hire,reboot}","{rog}",0.0002322340919647,0.833333333333333,0.000278680910357641,333.28173374613,30
"189","{hire,rog}","{reboot}",0.0002322340919647,0.612244897959184,0.000379315683542344,277.508055853921,30
"190","{madison,reboot}","{rog}",0.000332868865149404,0.796296296296296,0.000418021365536461,318.469212246302,43
"191","{madison,rog}","{reboot}",0.000332868865149404,0.641791044776119,0.000518656138721164,290.900235663786,43
"192","{ltt,reboot}","{rog}",0.000170305000774114,0.758620689655172,0.000224492955565877,303.401302444753,22
"193","{ltt,rog}","{reboot}",0.000170305000774114,0.88,0.000193528409970584,398.871578947368,22
"194","{reboot,video}","{rog}",0.000239975228363524,0.794871794871795,0.000301904319554111,317.899499880924,31
"195","{rog,video}","{reboot}",0.000239975228363524,0.563636363636364,0.000425762501935284,255.475598086124,31
"196","{linus,reboot}","{rog}",0.000216751819167054,0.736842105263158,0.000294163183155287,294.691217207104,28
"197","{linus,rog}","{reboot}",0.000216751819167054,0.622222222222222,0.000348351137947051,282.030409356725,28
"198","{like,reboot}","{rog}",0.000170305000774114,0.733333333333333,0.0002322340919647,293.287925696594,22
"199","{like,rog}","{reboot}",0.000170305000774114,0.564102564102564,0.000301904319554111,255.686909581646,22
"200","{2019,reboot}","{rig}",0.000193528409970584,0.675675675675676,0.000286422046756464,236.541419468249,25
"201","{2019,rig}","{reboot}",0.000193528409970584,0.892857142857143,0.000216751819167054,404.699248120301,25
"202","{girl,reboot}","{rig}",0.000379315683542344,0.680555555555556,0.000557361820715281,238.249774164408,49
"203","{girl,rig}","{reboot}",0.000379315683542344,0.844827586206897,0.000448985911131754,382.929219600726,49
"204","{hire,reboot}","{rig}",0.000170305000774114,0.611111111111111,0.00027868091035764,213.938572719061,22
"205","{hire,rig}","{reboot}",0.000170305000774114,0.88,0.000193528409970584,398.871578947368,22
"206","{madison,reboot}","{rig}",0.000263198637559994,0.62962962962963,0.000418021365536461,220.421559771153,34
"207","{madison,rig}","{reboot}",0.000263198637559994,0.894736842105263,0.000294163183155287,405.551246537396,34
"208","{reboot,video}","{rig}",0.00018578727357176,0.615384615384615,0.000301904319554111,215.434646654159,24
"209","{rig,video}","{reboot}",0.00018578727357176,0.648648648648649,0.000286422046756464,294.00853485064,24
"210","{linus,reboot}","{rig}",0.000178046137172937,0.605263157894737,0.000294163183155287,211.891313649979,23
"211","{linus,rig}","{reboot}",0.000178046137172937,0.657142857142857,0.000270939773958817,297.858646616541,23
"212","{accent,sound}","{like}",0.000170305000774114,0.6875,0.000247716364762347,7.64230703037604,22
"213","{chipset,support}","{amd}",0.000170305000774114,0.564102564102564,0.000301904319554111,14.3786048205938,22
"214","{chipset,intel}","{amd}",0.000216751819167054,0.7,0.000309645455952934,17.8425414364641,28
"215","{chipset,new}","{amd}",0.000170305000774114,0.523809523809524,0.000325127728750581,13.3515616191228,22
"216","{history,king}","{world}",0.000170305000774114,1,0.000170305000774114,122.213812677389,22
"217","{king,world}","{history}",0.000170305000774114,0.814814814814815,0.00020901068276823,562.875816993464,22
"218","{history,world}","{king}",0.000170305000774114,0.578947368421053,0.000294163183155287,322.36388384755,22
"219","{legend,shadow}","{raid}",0.00159467409815761,0.971698113207547,0.00164112091655055,288.560832791152,206
"220","{raid,shadow}","{legend}",0.00159467409815761,0.940639269406393,0.00169530887134231,319.767844268205,206
"221","{legend,raid}","{shadow}",0.00159467409815761,0.944954128440367,0.00168756773494349,409.628101717875,206
"222","{shadow,sponsor}","{legend}",0.00025545750116117,1,0.00025545750116117,339.947368421053,33
"223","{legend,sponsor}","{shadow}",0.00025545750116117,0.942857142857143,0.000270939773958817,408.71907957814,33
"224","{shadow,sponsor}","{raid}",0.00025545750116117,1,0.00025545750116117,296.965517241379,33
"225","{raid,sponsor}","{shadow}",0.00025545750116117,0.611111111111111,0.000418021365536461,264.910514541387,33
"226","{legend,sponsor}","{raid}",0.000263198637559994,0.971428571428571,0.000270939773958817,288.48078817734,34
"227","{raid,sponsor}","{legend}",0.000263198637559994,0.62962962962963,0.000418021365536461,214.040935672515,34
"228","{jack,phone}","{headphone}",0.000247716364762347,0.780487804878049,0.000317386592351757,362.674153360239,32
"229","{headphone,phone}","{jack}",0.000247716364762347,0.8,0.000309645455952934,423.540983606557,32
"230","{dream,true}","{come}",0.000201269546369407,1,0.000201269546369407,41.8735818476499,26
"231","{come,dream}","{true}",0.000201269546369407,0.722222222222222,0.000278680910357641,210.601956358164,26
"232","{8k,resolution}","{4k}",0.000170305000774114,0.594594594594595,0.000286422046756464,151.200255373484,22
"233","{4k,resolution}","{8k}",0.000170305000774114,0.628571428571429,0.000270939773958817,159.213445378151,22
"234","{favorite,news}","{tech}",0.000170305000774114,0.785714285714286,0.000216751819167054,22.3417502594258,22
"235","{amd,i7}","{intel}",0.000170305000774114,0.55,0.000309645455952934,15.4521531100478,22
"236","{deep,fake}","{linus}",0.00018578727357176,0.571428571428571,0.000325127728750581,8.87545303079751,24
"237","{fake,linus}","{deep}",0.00018578727357176,0.5,0.000371574547143521,268.008298755187,24
"238","{deep,voice}","{linus}",0.000325127728750581,0.777777777777778,0.000418021365536461,12.0804777363633,42
"239","{deep,linus}","{voice}",0.000325127728750581,0.552631578947368,0.000588326366310574,90.5951108736308,42
"240","{history,world}","{good}",0.000170305000774114,0.578947368421053,0.000294163183155287,10.5172860431207,22
"241","{good,history}","{world}",0.000170305000774114,0.564102564102564,0.000301904319554111,68.9411251000655,22
"242","{2019,rog}","{rig}",0.000170305000774114,0.628571428571429,0.000270939773958817,220.051103368177,22
"243","{2019,rig}","{rog}",0.000170305000774114,0.785714285714286,0.000216751819167054,314.237063246351,22
"244","{girl,rog}","{rig}",0.000371574547143521,0.558139534883721,0.000665737730298808,195.39421440726,48
"245","{girl,rig}","{rog}",0.000371574547143521,0.827586206896552,0.000448985911131754,330.983239030639,48
"246","{madison,rig}","{rog}",0.000193528409970584,0.657894736842105,0.000294163183155287,263.117158220629,25
"247","{amd,benchmark}","{intel}",0.000170305000774114,0.564102564102564,0.000301904319554111,15.8483621641516,22
"248","{alex,job}","{good}",0.000216751819167054,0.622222222222222,0.000348351137947051,11.3034266160409,28
"249","{12,vram}","{gb}",0.0002322340919647,0.909090909090909,0.00025545750116117,197.704315886134,30
"250","{blue,green}","{red}",0.000487691593125871,0.863013698630137,0.000565102957114104,225.676335200488,63
"251","{green,red}","{blue}",0.000487691593125871,0.670212765957447,0.000727666821489395,230.874893617021,63
"252","{blue,red}","{green}",0.000487691593125871,0.529411764705882,0.000921195231459978,270.313880492909,63
"253","{green,team}","{red}",0.000317386592351757,0.561643835616438,0.000565102957114104,146.868726082857,41
"254","{green,intel}","{red}",0.000170305000774114,0.814814814814815,0.00020901068276823,213.072424651372,22
"255","{amd,green}","{red}",0.000224492955565877,0.674418604651163,0.000332868865149404,176.359099896432,29
"256","{green,nvidia}","{amd}",0.000170305000774114,0.647058823529412,0.000263198637559994,16.4931055295046,22
"257","{amd,green}","{nvidia}",0.000170305000774114,0.511627906976744,0.000332868865149404,16.167341737587,22
"258","{green,intel}","{amd}",0.000178046137172937,0.851851851851852,0.00020901068276823,21.7131456634219,23
"259","{amd,green}","{intel}",0.000178046137172937,0.534883720930233,0.000332868865149404,15.0274639125201,23
"260","{dark,facebook}","{mode}",0.000216751819167054,0.903225806451613,0.000239975228363524,386.353343302713,28
"261","{facebook,mode}","{dark}",0.000216751819167054,0.903225806451613,0.000239975228363524,478.191433104178,28
"262","{grow,linus}","{beard}",0.000263198637559994,0.515151515151515,0.000510915002322341,124.854170220024,34
"263","{beard,hair}","{linus}",0.000178046137172937,0.547619047619048,0.000325127728750581,8.50564248784761,23
"264","{beard,look}","{linus}",0.000657996593899985,0.615942028985507,0.00106827682303762,9.56683795892122,85
"265","{beard,like}","{look}",0.000301904319554111,0.541666666666667,0.000557361820715281,16.7438382388131,39
"266","{beard,like}","{linus}",0.000325127728750581,0.583333333333333,0.000557361820715281,9.06035830227245,42
"267","{citizen,game}","{star}",0.000201269546369407,0.866666666666667,0.0002322340919647,130.030197444832,26
"268","{citizen,like}","{star}",0.000178046137172937,0.676470588235294,0.000263198637559994,101.494158639065,23
"269","{window,windows}","{10}",0.00020901068276823,0.58695652173913,0.000356092274345874,54.5882242464081,27
"270","{ps4,ps5}","{game}",0.000178046137172937,0.547619047619048,0.000325127728750581,19.1711188540457,23
"271","{exclusive,pc}","{game}",0.000193528409970584,0.609756097560976,0.000317386592351757,21.346420781281,25
"272","{ad,premium}","{youtube}",0.000340610001548227,0.8,0.000425762501935284,72.2685314685315,44
"273","{processor,x86}","{arm}",0.000634773184703514,0.964705882352941,0.000657996593899985,112.983414217908,82
